_id,nameScientist,location,nation,personalWebsite,bestPublication[0],bestPublication[1],bestPublication[2],bestPublication[3],bestPublication[4],bestPublication[5],bestPublication[6],bestPublication[7],bestPublication[8],bestPublication[9],specialized,researchArea[0],researchArea[1],researchArea[2]
655a405ee5abb9415307d9fd,C. L. Philip Chen,University of Macau,China,,"Data-intensive applications, challenges, techniques and technologies: A survey on Big DataC. L. Philip Chen;Chun-Yang Zhang.\nInformation Sciences (2014)",Broad Learning System: An Effective and Efficient Incremental Learning System Without the Need for Deep ArchitectureC. L. Philip Chen;Zhulin Liu.\nIEEE Transactions on Neural Networks (2018),A new 1D chaotic system for image encryptionYicong Zhou;Long Bao;C.L. Philip Chen.\nSignal Processing (2014),A survey of communication/networking in Smart GridsJingcheng Gao;Yang Xiao;Jing Liu;Wei Liang.\nFuture Generation Computer Systems (2012),Cyber Security and Privacy Issues in Smart GridsJing Liu;Yang Xiao;Shuhui Li;Wei Liang.\nIEEE Communications Surveys and Tutorials (2012),A Local Contrast Method for Small Infrared Target DetectionC. L. Philip Chen;Hong Li;Yantao Wei;Tian Xia.\nIEEE Transactions on Geoscience and Remote Sensing (2014),2D Sine Logistic modulation map for image encryptionZhongyun Hua;Yicong Zhou;Chi-Man Pun;C.L. Philip Chen.\nInformation Sciences (2015),Adaptive Consensus Control for a Class of Nonlinear Multiagent Time-Delay Systems Using Neural NetworksC. L. Philip Chen;Guo-Xing Wen;Yan-Jun Liu;Fei-Yue Wang.\nIEEE Transactions on Neural Networks (2014),"Observer-Based Adaptive Backstepping Consensus Tracking Control for High-Order Nonlinear Semi-Strict-Feedback Multiagent SystemsC. L. Philip Chen;Guo-Xing Wen;Yan-Jun Liu;Zhi Liu.\nIEEE Transactions on Systems, Man, and Cybernetics (2016)","Fuzzy Neural Network-Based Adaptive Control for a Class of Uncertain Nonlinear Stochastic SystemsC. L. Philip Chen;Yan-Jun Liu;Guo-Xing Wen.\nIEEE Transactions on Systems, Man, and Cybernetics (2014)",Computer Science,Artificial intelligence (100.00%),Adaptive control (75.00%),Control (management) (75.00%)
655a4067e5abb9415307d9fe,Jonathan Katz,"University of Maryland, College Park",United States,,A pairwise key predistribution scheme for wireless sensor networksWenliang Du;Jing Deng;Yunghsiang S. Han;Pramod K. Varshney.\nACM Transactions on Information and System Security (2005),Introduction to Modern CryptographyJonathan Katz;Yehuda Lindell.\n (2007),Chosen-Ciphertext Security from Identity-Based EncryptionRan Canetti;Shai Halevi;Jonathan Katz.\ntheory and application of cryptographic techniques (2004),"Predicate encryption supporting disjunctions, polynomial equations, and inner productsJonathan Katz;Amit Sahai;Brent Waters.\ninternational cryptology conference (2008)","Predicate encryption supporting disjunctions, polynomial equations, and inner productsJonathan Katz;Amit Sahai;Brent Waters.\ninternational cryptology conference (2008)",A forward-secure public-key encryption schemeRan Canetti;Shai Halevi;Jonathan Katz.\nLecture Notes in Computer Science (2003),Faster secure two-party computation using garbled circuitsYan Huang;David Evans;Jonathan Katz;Lior Malka.\nusenix security symposium (2011),Introduction to Modern Cryptography (Chapman & Hall/CRC Cryptography and Network Security Series)Jonathan Katz;Yehuda Lindell.\n (2020),A forward-secure public-key encryption schemeRan Canetti;Shai Halevi;Jonathan Katz.\nLecture Notes in Computer Science (2003),Efficient Password-Authenticated Key Exchange Using Human-Memorable PasswordsJonathan Katz;Rafail Ostrovsky;Moti Yung.\ntheory and application of cryptographic techniques (2001),Computer Science,Cryptography,Operating system,Programming language
655a406fe5abb9415307d9ff,Christian Theobalt,Max Planck Institute for Informatics,Germany,,Face2Face: Real-Time Face Capture and Reenactment of RGB VideosJustus Thies;Michael Zollhofer;Marc Stamminger;Christian Theobalt.\ncomputer vision and pattern recognition (2016),Free-viewpoint video of human actorsJoel Carranza;Christian Theobalt;Marcus A. Magnor;Hans-Peter Seidel.\ninternational conference on computer graphics and interactive techniques (2003),VNect: real-time 3D human pose estimation with a single RGB cameraDushyant Mehta;Srinath Sridhar;Oleksandr Sotnychenko;Helge Rhodin.\ninternational conference on computer graphics and interactive techniques (2017),A data-driven approach for real-time full body pose reconstruction from a depth cameraAndreas Baak;Meinard Muller;Gaurav Bharaj;Hans-Peter Seidel.\ninternational conference on computer vision (2011),Performance capture from sparse multi-view videoEdilson de Aguiar;Carsten Stoll;Christian Theobalt;Naveed Ahmed.\ninternational conference on computer graphics and interactive techniques (2008),BundleFusion: real-time globally consistent 3D reconstruction using on-the-fly surface re-integrationAngela Dai;Matthias Nießner;Michael Zollhöfer;Shahram Izadi.\nACM Transactions on Graphics (2017),Motion capture using joint skeleton tracking and surface estimationJuergen Gall;Carsten Stoll;Edilson de Aguiar;Christian Theobalt.\ncomputer vision and pattern recognition (2009),Monocular 3D Human Pose Estimation in the Wild Using Improved CNN SupervisionDushyant Mehta;Helge Rhodin;Dan Casas;Pascal Fua.\ninternational conference on 3d vision (2017),Real-time non-rigid reconstruction using an RGB-D cameraMichael Zollhöfer;Matthias Nießner;Shahram Izadi;Christoph Rehmann.\ninternational conference on computer graphics and interactive techniques (2014),3D shape scanning with a time-of-flight cameraYan Cui;Sebastian Schuon;Derek Chan;Sebastian Thrun.\ncomputer vision and pattern recognition (2010),Computer Science,Artificial intelligence,Computer vision,Computer graphics
655a4079e5abb9415307da00,Baochun Li,University of Toronto,Canada,,How Practical is Network CodingMea Wang;Baochun Li.\ninternational workshop on quality of service (2006),Oruta: Privacy-Preserving Public Auditing for Shared Data in the CloudBoyang Wang;Baochun Li;Hui Li.\ninternational conference on cloud computing (2012),Panda: Public Auditing for Shared Data with Efficient User Revocation in the CloudBoyang Wang;Baochun Li;Hui Li.\nIEEE Transactions on Services Computing (2015),A control-based middleware framework for quality-of-service adaptationsBaochun Li;K. Nahrstedt.\nIEEE Journal on Selected Areas in Communications (1999),R2: Random Push with Random Network Coding in Live Peer-to-Peer StreamingMea Wang;Baochun Li.\nIEEE Journal on Selected Areas in Communications (2007),MP-DSR: a QoS-aware multi-path dynamic source routing protocol for wireless ad-hoc networksR. Leung;Jilei Liu;E. Poon;A.-L.C. Chan.\nlocal computer networks (2001),oStream: asynchronous streaming multicast in application-layer overlay networksYi Cui;Baochun Li;K. Nahrstedt.\nIEEE Journal on Selected Areas in Communications (2004),Group mobility and partition prediction in wireless ad-hoc networksK.H. Wang;Baochun Li.\ninternational conference on communications (2002),Optimal resource allocation in wireless ad hoc networks: a price-based approachYuan Xue;Baochun Li;Klara Nahrstedt.\nIEEE Transactions on Mobile Computing (2006),Knox: privacy-preserving auditing for shared data with large groups in the cloudBoyang Wang;Baochun Li;Hui Li.\napplied cryptography and network security (2012),Computer Science,Computer network,Operating system,The Internet
655a4082e5abb9415307da01,Laurence T. Yang,St. Francis Xavier University,Canada,,A survey on deep learning for big dataQingchen Zhang;Qingchen Zhang;Laurence T. Yang;Laurence T. Yang;Zhikui Chen;Peng Li.\nInformation Fusion (2018),Data Mining for Internet of Things: A SurveyChun-Wei Tsai;Chin-Feng Lai;Ming-Chao Chiang;Laurence T. Yang.\nIEEE Communications Surveys and Tutorials (2014),"Context-aware vehicular cyber-physical systems with cloud support: architecture, challenges, and solutionsJiafu Wan;Daqiang Zhang;Shengjie Zhao;Laurence T. Yang.\nIEEE Communications Magazine (2014)",The Internet of Things: From RFID to the Next-Generation Pervasive Networked SystemsLu Yan;Yan Zhang;Laurence T. Yang;Huansheng Ning.\n (2008),A Scalable Two-Phase Top-Down Specialization Approach for Data Anonymization Using MapReduce on CloudXuyun Zhang;Laurence T. Yang;Chang Liu;Jinjun Chen.\nIEEE Transactions on Parallel and Distributed Systems (2014),"A 22nm SoC platform technology featuring 3-D tri-gate and high-k/metal gate, optimized for ultra low power, high performance and high density SoC applicationsC.-H. Jan;U. Bhattacharya;R. Brain;S.-J. Choi.\ninternational electron devices meeting (2012)",CloudThings: A common architecture for integrating the Internet of Things with Cloud ComputingJiehan Zhou;Teemu Leppanen;Erkki Harjula;Mika Ylianttila.\ncomputer supported cooperative work in design (2013),Cyberentity Security in the Internet of ThingsHuansheng Ning;Hong Liu;L. T. Yang.\nIEEE Computer (2013),Proceedings of the 5th international symposium on Parallel and Distributed Processing and ApplicationsIvan Stojmenovic;Ruppa K. Thulasiram;Laurence T. Yang;Weijia Jia.\ninternational symposium on parallel and distributed processing and applications (2007),"Trace analysis and mining for smart cities: issues, methods, and applicationsGang Pan;Guande Qi;Wangsheng Zhang;Shijian Li.\nIEEE Communications Magazine (2013)",Computer Science,Operating system,Computer network,Artificial intelligence
655a408be5abb9415307da02,Jeffrey Dean,Google (United States),United States,,Distributed Representations of Words and Phrases and their CompositionalityTomas Mikolov;Ilya Sutskever;Kai Chen;Greg S Corrado.\nneural information processing systems (2013),MapReduce: simplified data processing on large clustersJeffrey Dean;Sanjay Ghemawat.\nCommunications of The ACM (2008),TensorFlow: a system for large-scale machine learningMartín Abadi;Paul Barham;Jianmin Chen;Zhifeng Chen.\noperating systems design and implementation (2016),Efficient Estimation of Word Representations in Vector SpaceTomas Mikolov;Kai Chen;Greg S. Corrado;Jeffrey Dean.\ninternational conference on learning representations (2013),Distilling the Knowledge in a Neural NetworkGeoffrey E. Hinton;Oriol Vinyals;Jeffrey Dean.\narXiv: Machine Learning (2015),"TensorFlow: Large-Scale Machine Learning on Heterogeneous Distributed SystemsMartín Abadi;Ashish Agarwal;Paul Barham;Eugene Brevdo.\narXiv: Distributed, Parallel, and Cluster Computing (2015)",Bigtable: A Distributed Storage System for Structured DataFay Chang;Jeffrey Dean;Sanjay Ghemawat;Wilson C. Hsieh.\nACM Transactions on Computer Systems (2008),Google's Neural Machine Translation System: Bridging the Gap between Human and Machine TranslationYonghui Wu;Mike Schuster;Zhifeng Chen;Quoc V. Le.\narXiv: Computation and Language (2016),MapReduce: simplified data processing on large clustersJeffrey Dean;Sanjay Ghemawat.\noperating systems design and implementation (2004),Large Scale Distributed Deep NetworksJeffrey Dean;Greg Corrado;Rajat Monga;Kai Chen.\nneural information processing systems (2012),Computer Science,Operating system,Artificial intelligence,Programming language
655a4093e5abb9415307da03,Carl Kesselman,University of Southern California,United States,,The Anatomy of the Grid: Enabling Scalable Virtual OrganizationsIan Foster;Carl Kesselman;Steven Tuecke.\nieee international conference on high performance computing data and analytics (2001),The Grid 2: Blueprint for a New Computing InfrastructureIan Foster;Carl Kesselman.\nThe grid : blueprint for a new computing infrastructure / edited by Ian Foster (1998),Globus: a Metacomputing Infrastructure ToolkitIan Foster;Carl Kesselman.\nieee international conference on high performance computing data and analytics (1997),The Physiology of the GridIan Foster;Ian Foster;Carl Kesselman;Jeffrey M. Nick;Steven Tuecke.\n (2003),The Physiology of the Grid An Open Grid Services Architecture for Distributed Systems IntegrationIan Foster;Carl Kesselman;Jeffrey M. Nick;Steven Tuecke.\n (2002),Grid information services for distributed resource sharingK. Czajkowski;S. Fitzgerald;I. Foster;C. Kesselman.\nhigh performance distributed computing (2001),Grid services for distributed system integrationI. Foster;C. Kesselman;J.M. Nick;S. Tuecke.\nIEEE Computer (2002),A security architecture for computational gridsIan Foster;Carl Kesselman;Gene Tsudik;Steven Tuecke.\ncomputer and communications security (1998),Pegasus: A framework for mapping complex scientific workflows onto distributed systemsEwa Deelman;Gurmeet Singh;Mei-Hui Su;James Blythe.\nScientific Programming (2005),The data gridAnn Chervenak;Ian Foster;Carl Kesselman;Charles Salisbury.\nJournal of Network and Computer Applications (2000),Computer Science,Operating system,The Internet,Artificial intelligence
655a409ce5abb9415307da04,John Platt,Google (United States),United States,,Fast training of support vector machines using sequential minimal optimizationJohn C. Platt.\nAdvances in kernel methods (1999),Probabilistic Outputs for Support vector Machines and Comparisons to Regularized Likelihood MethodsJohn C. Platt.\nAdvances in Large Margin Classifiers (1999),Estimating the Support of a High-Dimensional DistributionBernhard Schölkopf;John C. Platt;John C. Shawe-Taylor;Alex J. Smola.\nNeural Computation (2001),Support vector machinesM.A. Hearst;S.T. Dumais;E. Osman;J. Platt.\nIEEE Intelligent Systems & Their Applications (1998),Sequential Minimal Optimization : A Fast Algorithm for Training Support Vector MachinesJohn C. Platt.\nMicrosoft Research Technical Report (1998),"Supplementary information for ""Quantum supremacy using a programmable superconducting processor""Frank Arute;Kunal Arya;Ryan Babbush;Dave Bacon.\narXiv: Quantum Physics (2019)",Best practices for convolutional neural networks applied to visual document analysisP.Y. Simard;D. Steinkraus;J.C. Platt.\ninternational conference on document analysis and recognition (2003),Quantum supremacy using a programmable superconducting processorFrank Arute;Kunal Arya;Ryan Babbush;Dave Bacon.\nNature (2019),Elastically deformable modelsDemetri Terzopoulos;John Platt;Alan Barr;Kurt Fleischer.\ninternational conference on computer graphics and interactive techniques (1987),Large Margin DAGs for Multiclass ClassificationJohn C. Platt;Nello Cristianini;John Shawe-Taylor.\nneural information processing systems (1999),Computer Science,,,
655a40a4e5abb9415307da05,Jim Gray,Microsoft (United States),United States,,Transaction Processing: Concepts and TechniquesJim Gray;Andreas Reuter.\n (1992),"Data cube: a relational aggregation operator generalizing GROUP-BY, CROSS-TAB, and SUB-TOTALSJ. Gray;A. Bosworth;A. Lyaman;H. Pirahesh.\ninternational conference on data engineering (1996)",Sloan Digital Sky Survey: Early data releaseC. Stoughton;R. H. Lupton;M. Bernardi;M. R. Blanton.\nweb science (2002),"Notes on Data Base Operating SystemsJim Gray.\nOperating Systems, An Advanced Course (1978)",The Sixth Data Release of the Sloan Digital Sky SurveyJennifer K. Adelman-McCarthy;Marcel A. Agüeros;Sahar S. Allam;Sahar S. Allam;Carlos Allende Prieto.\nAstrophysical Journal Supplement Series (2008),Sloan digital sky survey: Early data releaseChris Stoughton;Robert H. Lupton;Mariangela Bernardi;Michael R. Blanton;Michael R. Blanton.\nThe Astronomical Journal (2002),The Fifth Data Release of the Sloan Digital Sky SurveyJennifer K. Adelman-McCarthy;Marcel A. Agüeros;Sahar S. Allam;Sahar S. Allam;Kurt S.J. Anderson.\nAstrophysical Journal Supplement Series (2007),The fourth data release of the Sloan Digital Sky SurveyJennifer K. Adelman-McCarthy;Marcel A. Agüeros;Sahar S. Allam;Sahar S. Allam;Kurt S.J. Anderson.\nAstrophysical Journal Supplement Series (2006),The notions of consistency and predicate locks in a database systemK. P. Eswaran;J. N. Gray;R. A. Lorie;I. L. Traiger.\nCommunications of The ACM (1976),Foundations of Multidimensional and Metric Data StructuresHanan Samet;Jim Gray.\n (2006),Computer Science,Operating system,Database,Programming language
655a40aee5abb9415307da06,Lionel M. Ni,Hong Kong University of Science and Technology,China,https://scholar.google.com/citations?hl=pl&user=OzMYwDIAAAAJ,LANDMARC: indoor location sensing using active RFIDLionel M. Ni;Yunhao Liu;Yiu Cho Lau;Abhishek P. Patil.\nWireless Networks (2004),Interconnection NetworksJose Duato;Sudhakar Yalamanchili;Lionel Ni.\n (1997),Interconnection Networks: An Engineering ApproachJose Duato;Sudhakar Yalamanchili;Lionel Ming-Shuan Ni.\nInterconnection Networks: An Engineering Approach (1997),A survey of wormhole routing techniques in direct networksL.M. Ni;P.K. McKinley.\nIEEE Computer (1993),Internet QoS: a big pictureXipeng Xiao;L.M. Ni.\nIEEE Network (1999),We Can Hear You with Wi-Fi!Guanhua Wang;Yongpan Zou;Zimu Zhou;Kaishun Wu.\nIEEE Transactions on Mobile Computing (2016),Generalizing from a Few Examples: A Survey on Few-shot LearningYaqing Wang;Quanming Yao;James T. Kwok;Lionel M. Ni.\nACM Computing Surveys (2020),WiFall: Device-Free Fall Detection by Wireless NetworksYuxi Wang;Kaishun Wu;Lionel M. Ni.\nIEEE Transactions on Mobile Computing (2017),Traffic engineering with MPLS in the InternetXipeng Xiao;A. Hannan;B. Bailey;L.M. Ni.\nIEEE Network (2000),Service discovery in pervasive computing environmentsF. Zhu;M.W. Mutka;L.M. Ni.\nIEEE Pervasive Computing (2005),Computer Science,Computer network (80.00%),Distributed computing (60.00%),Telecommunications (60.00%)
